function,count
"numpy.testing._private.utils.assert_array_equal(x=tuple[numpy.float64, numpy.float64], y=tuple[numpy.float64, numpy.float64])",1
numpy.shape(a=list[float]),2
"numpy.reshape(a=numpy.ndarray, newshape=tuple[int, int])",1
numpy.iterable(y=list[numpy.ndarray]),10
"numpy.maximum(float, numpy.ndarray)",1
"numpy.arange(float, int, float)",2
"numpy.broadcast_to(array=numpy.ndarray, shape=int)",4
numpy.ndarray[list[int]] = builtins.bool,2
numpy.shape(a=list[int]),2
"numpy.asarray(a=tuple[tuple[numpy.int64, numpy.int64], tuple[numpy.int64, numpy.int64]], dtype=Type[builtins.float])",1
"numpy.ndarray == tuple[numpy.float64, numpy.float64, numpy.float64, int]",1
numpy.all,7
"numpy.size(a=tuple[numpy.ndarray, numpy.ndarray])",1
numpy.ndim(a=numpy.ndarray),5
"numpy.iterable(y=list[Union[float, numpy.float64]])",1
numpy.float64 %= numpy.float64,1
numpy.amin(a=list[float]),1
numpy.atleast_3d(arys=tuple[list]),1
"numpy.asarray(a=tuple[tuple[numpy.int64, int], tuple[numpy.int64, int]], dtype=Type[builtins.float])",1
"numpy.asarray(a=tuple[tuple[int, int], tuple[int, int]], dtype=Type[builtins.float])",1
numpy.amax(a=list[int]),1
numpy.amin(a=list[int]),1
"numpy.asarray(a=tuple[tuple[numpy.float64, int], tuple[numpy.float64, int]], dtype=Type[builtins.float])",1
"numpy.isscalar(element=tuple[numpy.ndarray, numpy.ndarray])",1
numpy.isscalar(element=list[list[int]]),1
"numpy.reshape(a=list[int], newshape=int)",1
"numpy.array(list[tuple[float, float, float]])",2
"numpy.array(tuple[float, float, float])",1
"numpy.size(a=list[Union[builtins.range, list]])",1
"numpy.asarray(a=list[Union[builtins.range, list]])",1
numpy.ndim(a=list),1
"numpy.reshape(a=builtins.range, newshape=int)",1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, int)",4
"numpy.array(tuple[int, int, int, float])",1
"numpy.array(tuple[int, int, int, int])",1
"numpy.empty(tuple[int], dtype=Type[builtins.float])",1
numpy.sign(numpy.ndarray),4
"numpy.empty(tuple[int, int], dtype=Type[builtins.float])",1
numpy.arcsin(numpy.ndarray),2
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, list[int])",3
numpy.iterable(y=list[list[float]]),3
"numpy.iterable(y=list[list[Union[float, int, int]]])",1
"numpy.array(numpy.ndarray, copy=builtins.bool)",2
numpy.ndarray.sort(numpy.ndarray),3
"numpy.amax(a=tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64])",1
numpy.asarray(a=list[NoneType]),2
numpy.array(list[NoneType]),2
numpy.int64 / float,3
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int, int])",1
numpy.iterable(y=list[list[int]]),4
numpy.iterable(y=str),3
"numpy.asarray(a=list[tuple[numpy.int64, numpy.float64]], dtype=Type[builtins.float])",1
"numpy.amax(a=tuple[numpy.int64, numpy.int64, numpy.int64, numpy.int64])",1
"numpy.array(list[tuple[float, float, float, float]])",3
"numpy.array(tuple[str, str, str, str])",1
"numpy.iterable(y=tuple[str, tuple[int, int, int], NoneType, tuple[int, int, int, float]])",1
numpy.array(NoneType),1
numpy.ndarray[int] = int,5
"numpy.amin(a=tuple[numpy.int64, numpy.int64, numpy.int64, numpy.int64])",1
numpy.asarray(a=numpy.int64),1
"numpy.amin(a=tuple[numpy.float64, numpy.float64])",1
numpy.iterable(y=list[list]),1
"numpy.iterable(y=list[Union[list, list[int]]])",2
numpy.amax(a=tuple[numpy.int64]),1
"numpy.asarray(a=list[tuple[numpy.float64, numpy.int64]], dtype=Type[builtins.float])",1
numpy.amin(a=tuple[numpy.int64]),1
numpy.empty(int),1
"numpy.asarray(a=tuple[tuple[int, int], tuple[int, int], tuple[int, int], tuple[int, int]], dtype=Type[builtins.float])",1
"numpy.resize(a=list[int], new_shape=tuple[int])",2
"numpy.ma.core.masked_equal(value=int, x=list[int])",6
numpy.ma.core.MaskedArray[numpy.ndarray],6
"numpy.asarray(a=tuple[tuple[numpy.int64, numpy.int64], tuple[numpy.float64, numpy.int64]], dtype=Type[builtins.float])",1
"numpy.ndarray[tuple[int, slinumpy.ndarraye[int, NoneType, int]]] = numpy.ndarray",5
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, int]]]",2
"numpy.ndarray[tuple[int, slinumpy.ndarraye[int, int, int]]] = numpy.ndarray",1
"numpy.ndarray[tuple[slituple[numpy.ndarray]e[int, NoneType, NoneType], slituple[numpy.ndarray]e[int, NoneType, int]]] = tuple[numpy.ndarray]",3
"numpy.ndarray[tuple[slinumpy.ndarraye[int, NoneType, NoneType], slinumpy.ndarraye[int, NoneType, int]]] = numpy.ndarray",3
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, int, int]]]",1
"numpy.ndarray[tuple[int, slice[int, int, int]]]",1
"numpy.ndarray[tuple[int, slinumpy.ndarraye[NoneType, int, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[tuple[int, slinumpy.ndarraye[int, NoneType, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[tuple[int, slice[int, NoneType, int]]]",1
"numpy.asarray(a=tuple[float, float, float, float])",1
numpy.float64(x=float),2
"numpy.arange(int, int, float)",11
numpy.iterable(y=builtins.function),2
"numpy.ones(dtype=numpy.dtype, shape=int)",2
numpy.ndarray.strides,4
numpy.lib.stride_tricks,2
"numpy.lib.stride_tricks.as_strided(shape=tuple[int, int], strides=tuple[int, int], x=numpy.ndarray)",2
numpy.fft,4
"numpy.fft.fft(a=numpy.ndarray, axis=int, n=int)",2
numpy.float64 *= int,3
numpy.ndarray.real,4
"numpy.iterable(y=tuple[numpy.float64, numpy.float64])",2
numpy.lib,2
numpy.lib.stride_tricks.as_strided,2
numpy.fft.fft,2
"numpy.fft.fftfreq(d=float, n=int)",1
numpy.conjugate(numpy.ndarray),4
"numpy.arange(float, float, int)",1
numpy.flipud(m=numpy.ndarray),1
numpy.iscomplexobj(x=numpy.ndarray),1
numpy.ndarray |= numpy.ndarray,1
"numpy.copyto(numpy.ndarray, int, where=numpy.ndarray)",1
numpy.log2(int),6
numpy.angle(z=numpy.ndarray),4
numpy.unwrap,3
"numpy.unwrap(axis=int, p=numpy.ndarray)",3
numpy.ndarray.mean,6
"numpy.ndarray.mean(numpy.ndarray, axis=int)",4
"numpy.ndarray[tuple[slituple[numpy.int64, numpy.int64]e[NoneType, NoneType, NoneType], int]] = tuple[numpy.int64, numpy.int64]",2
"numpy.ndarray[tuple[slice[int, numpy.int64, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.array(list[Union[float, int]], Type[builtins.float])",1
numpy.array(list[list[int]]),22
"numpy.ndarray[int] = tuple[numpy.int64, numpy.int64]",3
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=numpy.ndarray)",67
"numpy.atleast_1d(arys=tuple[tuple[float, float]])",1
numpy.float32 > int,1
float + numpy.float32,1
"numpy.nextafter(int, float)",1
"numpy.asarray(a=tuple[numpy.float64, numpy.float64, numpy.float64])",1
numpy.float64 + numpy.float32,1
"numpy.asarray(a=list[int], dtype=Type[numpy.float32])",1
numpy.ndarray / numpy.float32,1
float * numpy.float32,1
int + numpy.float32,1
numpy.iterable(y=matplotlib.text.Text),1
numpy.size(a=list[builtins.range]),1
numpy.asarray(a=list[builtins.range]),1
"numpy.histogram_bin_edges(a=numpy.ndarray, bins=int, range=tuple[numpy.int64, numpy.int64], weights=NoneType)",1
"numpy.diff(a=tuple[numpy.float64, numpy.float64])",1
numpy.diff,6
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=numpy.ndarray)",18
"numpy.asarray(a=tuple[int, int])",4
numpy.isfinite(numpy.int64),2
"numpy.iterable(y=tuple[numpy.int64, numpy.int64])",2
numpy.int64 == numpy.int64,9
numpy.int64 <= numpy.int64,8
"numpy.array(numpy.ndarray, Type[numpy.float64])",2
numpy.array(list[list[numpy.int64]]),1
"numpy.ma.core.MaskedArray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], int]]",1
numpy.ma.core.MaskedArray == numpy.ma.core.MaskedArray,1
"numpy.ma.core.reshape(a=numpy.ndarray, new_shape=tuple[int, int])",1
"numpy.linspace(num=int, start=numpy.int64, stop=numpy.int64)",2
numpy.int64 == numpy.ndarray,1
numpy.int64 - list[int],1
numpy.int64 + list[int],1
numpy.int64 + numpy.ndarray,1
numpy.float64 - list[int],1
numpy.float64 + list[int],1
numpy.shape(a=list),2
numpy.ones_like(a=numpy.ndarray),5
"numpy.random.mtrand.RandomState.random_sample(numpy.random.mtrand.RandomState, tuple[int, int])",1
numpy.int64 - numpy.int64,5
"numpy.ndarray[slice[numpy.int64, numpy.int64, NoneType]]",4
numpy.float64 * numpy.int64,1
numpy.array(builtins.range),1
numpy.uint8 + numpy.float64,1
numpy.iterable(y=numpy.uint8),1
"numpy.array(tuple[numpy.uint8, numpy.int64, numpy.float64, numpy.int64], dtype=Type[builtins.float])",1
numpy.uint8 == int,1
numpy.atleast_1d(arys=tuple[list[datetime.datetime]]),1
numpy.atleast_1d(arys=tuple[builtins.bool]),1
"numpy.atleast_1d(arys=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray])",1
"numpy.ma.core.arctan2(a=numpy.ndarray, b=numpy.ndarray)",1
numpy.ma.core.MaskedArray + float,2
*numpy.ndenumerate,1
numpy.ndarray[tuple[int]],5
numpy.ma.mask_or,1
"numpy.ma.core.MaskedArray.filled(fill_value=int, self=numpy.ma.core.MaskedArray)",4
numpy.ndarray.squeeze,3
"numpy.asanyarray(a=list[tuple[float, float, float]], dtype=Type[builtins.float])",1
numpy.amin(a=tuple[numpy.float64]),1
numpy.float64 + numpy.int64,1
numpy.asanyarray(a=float),1
"numpy.power(float, numpy.ndarray)",1
"numpy.array(tuple[float, int, float, float], dtype=Type[builtins.float])",1
numpy.allclose,2
"numpy.allclose(a=numpy.float64, b=float)",1
"numpy.asanyarray(a=list[tuple[int, int]])",1
numpy.testing.assert_allclose,4
"numpy.array(tuple[int, int, float, int], dtype=Type[builtins.float])",1
"numpy.array(tuple[int, float, int, float], dtype=Type[builtins.float])",1
int / numpy.ndarray,6
"numpy.array(tuple[numpy.float64, numpy.float64])",1
numpy.zeros,25
"numpy.zeros(int, dtype=Type[numpy.int8])",4
numpy.int8,4
numpy.ndarray[int] = numpy.int64,2
numpy.int8 + int,6
numpy.sum(a=numpy.ndarray),11
numpy.int8 == numpy.int8,4
numpy.int8 - numpy.int8,4
kiwisolver.Term / numpy.float64,7
kiwisolver.Varianumpy.float64le * numpy.float64,10
"numpy.testing._private.utils.assert_allclose(actual=tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64], atol=float, desired=tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64])",5
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=list[float], rtol=float)",3
"numpy.ma.core.masked_greater(value=int, x=numpy.ndarray)",1
numpy.size(a=list[list[int]]),1
numpy.asarray(a=list[list[int]]),2
numpy.ndim(a=list[int]),1
"numpy.size(a=list[Union[float, int]])",1
numpy.shape(a=list[numpy.int64]),1
int ** numpy.ndarray,6
float / numpy.ndarray,3
numpy.float64 == _pytest.python_api.ApproxScalar,2
numpy.bincount,9
"numpy.bincount(list[int], minlength=int)",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[NoneType, NoneType, NoneType]]]",8
"numpy.bincount(list, minlength=int)",1
"numpy.array(numpy.ndarray, order=str)",2
"numpy.ndarray[tuple[builtins.ellipsis, NoneType]]",4
"numpy.array_equal(a1=NoneType, a2=NoneType)",1
"numpy.array(list[tuple[Union[int, numpy.float64], Union[float, int]]])",1
"numpy.ndarray + list[Union[float, int]]",1
Type[numpy.datetime64].__mro__,1
numpy.datetime64.tzinfo,1
numpy.iterable(y=numpy.datetime64),2
"numpy.generic.astype(numpy.datetime64, str)",2
"numpy.generic.astype(numpy.timedelta64, str)",1
numpy.datetime64 - numpy.datetime64,2
"numpy.datetime64(str, str)",2
"numpy.generic.astype(numpy.timedelta64, Type[numpy.float64])",2
numpy.float64 += numpy.float64,14
numpy.int64,2
numpy.float64[numpy.bool_] = float,1
"numpy.dot(numpy.ndarray, list[numpy.float64])",1
"numpy.asanyarray(a=list[tuple[numpy.float64, numpy.float64]], dtype=Type[builtins.float])",1
"numpy.concatenate(list[Union[list, list[float]]])",2
numpy.iterable(y=matplotlib.axes._subplots.Axes3DSubplot),1
"numpy.asarray(a=tuple[numpy.float64, numpy.float64], dtype=Type[builtins.float])",1
"numpy.array(tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.array(tuple[tuple[numpy.float64], tuple[int]])",1
"numpy.array(tuple[tuple[int], tuple[numpy.float64]])",1
"numpy.array(tuple[tuple[int], tuple[int]])",1
"numpy.array(tuple[tuple[numpy.float64], tuple[int, float]])",1
"numpy.array(tuple[tuple[int, int], tuple[numpy.float64]])",1
"numpy.array(tuple[tuple[numpy.float64, numpy.float64], tuple[numpy.float64, numpy.float64]])",1
numpy.ndarray.ctypes,1
"numpy.ones(shape=tuple[int, int, int])",1
numpy.core._internal._ctypes.data,1
builtins.builtin_function_or_methoduiltins.function != builtins.builtin_function_or_method,1
numpy.ndarray + list[int],2
numpy.iterable(y=matplotlib.patches.Rectangle),1
"numpy.array(tuple[float, numpy.float64, float, numpy.float64], dtype=Type[builtins.float])",1
numpy.uint8 in list[numpy.uint8],1
"numpy.array(tuple[float, int, float, numpy.float64], dtype=Type[builtins.float])",1
int += numpy.float64,5
"numpy.array(list[tuple[int, Union[float, int]]])",1
"numpy.generic.astype(numpy.int64, Type[numpy.float64])",1
numpy.float64 <= numpy.int64,1
numpy.ndarray -= numpy.int64,1
"numpy.array(tuple[list[int]], dtype=Type[builtins.float])",1
"numpy.array(list[str], dtype=Type[builtins.object])",2
"numpy.array(tuple[list[str], list[int]], dtype=Type[builtins.object])",1
"numpy.array(numpy.ndarray, dtype=Type[builtins.object])",2
numpy.vectorize,1
numpy.<numpy.vectorize object at 0x7fc008c09970>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbf9005ca60>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfa1428760>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfa1428e50>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfa1428ca0>(args=tuple[numpy.ndarray]),1
"numpy.vectorize(otypes=list[Type[builtins.float]], pyfunc=builtins.builtin_function_or_method)",1
"numpy.array(str, dtype=Type[builtins.object])",1
numpy.<numpy.vectorize object at 0x7fbff83f1580>(args=tuple[numpy.ndarray]),1
"numpy.testing._private.utils.assert_array_equal(x=list[int], y=list[int])",2
Type[numpy.str_].__mro__,1
numpy.<numpy.vectorize object at 0x7fbff8a38790>(args=tuple[numpy.ndarray]),1
"numpy.testing._private.utils.assert_array_equal(x=list[int], y=builtins.range)",1
numpy.<numpy.vectorize object at 0x7fbff85871f0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfd926d1f0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbff85359d0>(args=tuple[numpy.ndarray]),1
numpy.ma.core.ravel(a=builtins.range),2
numpy.atleast_1d(arys=tuple[list[str]]),1
numpy.<numpy.vectorize object at 0x7fbfe8ceab80>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fc008bc1220>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfa1710520>(args=tuple[numpy.ndarray]),1
"numpy.broadcast_arrays(args=tuple[numpy.ndarray, numpy.ndarray, numpy.float64, numpy.ndarray, NoneType])",1
numpy.<numpy.vectorize object at 0x7fc0088b4310>(args=tuple[numpy.ndarray]),1
"numpy.broadcast_arrays(args=tuple[numpy.ndarray, list[numpy.int64], list[float], numpy.ndarray, NoneType])",1
"numpy.array(list[builtins.bytes], dtype=Type[builtins.object])",1
numpy.iterable(y=list[builtins.bytes]),1
numpy.iterable(y=builtins.bytes),1
numpy.atleast_1d(arys=tuple[list[builtins.bytes]]),1
numpy.<numpy.vectorize object at 0x7fbfb8071580>(args=tuple[numpy.ndarray]),1
Type[numpy.bytes_].__mro__,1
numpy.<numpy.vectorize object at 0x7fbfa147ec70>(args=tuple[numpy.ndarray]),1
"builtins.bytes.decode(encoding=str, self=numpy.bytes_)",1
numpy.bytes_.decode,1
numpy.floatytes_ + float,1
numpy.<numpy.vectorize object at 0x7fbfa14a3ee0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fc0088eaa90>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfa8292d30>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfa82c4e80>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbf883641c0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbff8908910>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfa14960a0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fc0191005e0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfb8095370>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fc008a132e0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfe8c17c70>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fc018d82940>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfd9102400>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fc018bc9700>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbff85874c0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbff85877f0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfd882a250>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfd882a940>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfc8f40b20>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfc8f402e0>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfc8f40190>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fc0289cc4c0>(args=tuple[numpy.ndarray]),1
"numpy.broadcast_arrays(args=tuple[numpy.ndarray, numpy.ndarray, list[float], numpy.ndarray, NoneType])",1
numpy.<numpy.vectorize object at 0x7fc0289cc760>(args=tuple[numpy.ndarray]),1
numpy.<numpy.vectorize object at 0x7fbfd9100490>(args=tuple[numpy.ndarray]),1
"numpy.array(list[Union[float, str]], dtype=Type[builtins.object])",1
"numpy.array(list[Union[int, str]], dtype=Type[builtins.object])",1
numpy.asarray(a=list[str]),2
"numpy.ma.core.array(data=list[Union[float, int]], mask=list[builtins.bool])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.float64, y=float)",4
"numpy.testing._private.utils.assert_approx_equal(actual=numpy.float64, desired=float)",1
numpy.zeros(shape=int),1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=list)",1
"numpy.asarray(a=list[int], dtype=str)",5
"numpy.ndarray[tuple[slituple[list]e[int, NoneType, NoneType], slituple[list]e[int, NoneType, int]]] = tuple[list]",2
"numpy.ndarray[tuple[slituple[numpy.ndarray, numpy.ndarray]e[int, NoneType, NoneType], slituple[numpy.ndarray, numpy.ndarray]e[int, NoneType, int]]] = tuple[numpy.ndarray, numpy.ndarray]",1
"numpy.ndarray[tuple[int, sliliste[int, NoneType, int]]] = list",1
"numpy.asarray(a=list[Union[float, int]], dtype=str)",1
"numpy.ndarray[tuple[slituple[str]e[int, NoneType, NoneType], slituple[str]e[int, NoneType, int]]] = tuple[str]",1
int == numpy.int64,2
numpy.flatiter[int],1
numpy.asarray(a=list[matplotlib.tests.test_cbook.test_reshape2d.<locals>.dummy]),1
numpy.ndim(a=matplotlib.tests.test_cbook.test_reshape2d.<locals>.dummy),1
numpy.shape,2
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int, int)",11
numpy.ndarray.data,1
numpy.atleast_1d(arys=tuple[matplotlib.tests.test_cbook.test_reshape2d.<locals>.ArraySubclass]),1
"numpy.asarray(a=list[builtins.bool], dtype=Type[builtins.bool])",1
"numpy.asarray(a=list[tuple[numpy.float64, float]], dtype=Type[builtins.float])",1
"numpy.testing._private.utils.assert_array_equal(x=list[int], y=numpy.ndarray)",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[numpy.float64])",2
"numpy.hstack(tup=list[Union[list[numpy.float64], numpy.ndarray]])",1
"numpy.hstack(tup=list[Union[numpy.float64, numpy.ndarray]])",1
numpy.fliplr(m=numpy.ndarray),1
"numpy.ma.core.mask_or(copy=builtins.bool, m1=numpy.ndarray, m2=numpy.ndarray, shrink=builtins.bool)",1
numpy.atleast_1d,3
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int])",1
numpy.ndarray % int,7
-numpy.ma.core.MaskedArray,1
numpy.ndenumerate(arr=numpy.ma.core.MaskedArray),1
"numpy.testing._private.utils.assert_array_almost_equal(decimal=int, x=tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64], y=tuple[int, int, int, int])",2
numpy.iterable(y=mpl_toolkits.mplot3d.axes3d.Axes3D),1
"numpy.lituple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]].index_tricks.MGridClass[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
numpy.transpose(a=list[numpy.ndarray]),2
"numpy.asanyarray(a=list[numpy.ndarray], dtype=Type[builtins.float])",1
"numpy.asanyarray(a=list[tuple[int, int]], dtype=Type[builtins.float])",1
numpy.generic.ravel(numpy.float64),1
"numpy.ndarray[tuple[sliinte[NoneType, int, NoneType], sliinte[int, NoneType, NoneType]]] = int",1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, size=int)",1
numpy.unique(ar=numpy.ma.core.MaskedArray),1
numpy.isnan(numpy.float64),1
numpy.ndarray[numpy.bool_] = int,5
numpy.any(a=numpy.bool_),1
"numpy.array(numpy.float64, copy=builtins.bool)",1
NoneType != numpy.int64,1
numpy.ndarray >= numpy.int64,2
"numpy.isclose(a=numpy.float64, b=float)",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=float)",2
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=str)",1
"numpy.testing._private.utils.assert_array_almost_equal(x=list[float], y=numpy.ndarray)",1
"numpy.asarray(a=list[tuple[numpy.int64, float]], dtype=Type[builtins.float])",1
"numpy.ma.core.filled(a=numpy.ma.core.MaskedArray, fill_value=float)",1
"numpy.ma.core.array(data=numpy.ndarray, mask=numpy.ndarray)",5
"numpy.ndarray[slilist[float]e[NoneType, NoneType, NoneType]] = list[float]",1
"numpy.ndarray[tuple[int, slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",6
"numpy.ndarray[slifloate[NoneType, NoneType, NoneType]] = float",2
"numpy.zeros(tuple[int], dtype=Type[numpy.int16])",1
numpy.asarray(a=list[list[numpy.int64]]),1
numpy.iterable(y=matplotlib.axes._subplots.AxesSubplot),1
numpy.iterable(y=matplotlib.ticker.FixedLocator),1
numpy.transpose(a=numpy.ma.core.MaskedArray),1
numpy.atleast_1d(arys=tuple[matplotlib.axes._subplots.AxesSubplot]),1
numpy.float64 + numpy.ma.core.MaskedArray,1
"numpy.repeat(a=numpy.ndarray, axis=int, repeats=int)",10
numpy.isnan(numpy.int64),1
numpy.iterable(y=list[matplotlib.axes._subplots.AxesSubplot]),1
numpy.atleast_1d(arys=tuple[list[matplotlib.axes._subplots.AxesSubplot]]),1
numpy.array(matplotlib.transforms.Bbox),2
"numpy.random.mtrand.RandomState.seed(numpy.random.mtrand.RandomState, seed=int)",1
numpy.ma.numpy.float64ore.MaskedArray[int] = numpy.float64,4
"numpy.testing._private.utils.assert_almost_equal(actual=list, desired=numpy.ndarray)",1
"numpy.random.mtrand.RandomState.uniform(numpy.random.mtrand.RandomState, high=int, low=tuple[int, int], size=int)",1
"numpy.ma.core.power(a=float, b=numpy.ma.core.MaskedArray)",1
"numpy.ma.core.power(a=numpy.float64, b=numpy.ma.core.MaskedArray)",1
"numpy.testing._private.utils.assert_equal(actual=list[numpy.float64], desired=list[numpy.float64])",1
"numpy.testing._private.utils.assert_equal(actual=list, desired=list)",1
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.ndarray, desired=numpy.ndarray)",12
numpy.log10(float),9
numpy.ndarray.tolist,2
numpy.ma.core.MaskedArray * float,3
"numpy.array(list[list[int]], copy=builtins.bool, subok=builtins.bool)",1
numpy.logspace,1
"numpy.logspace(base=float, num=int, start=int, stop=int)",1
numpy.ogrid,3
"numpy.logspace(num=int, start=int, stop=int)",1
"numpy.isclose(a=numpy.float64, b=numpy.float64)",2
numpy.ndarray.max,1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=list[float])",1
"numpy.lituple[slice[int, int, builtins.complex], slice[int, int, builtins.complex]].index_tricks.MGridClass[tuple[slice[int, int, builtins.complex], slice[int, int, builtins.complex]]]",2
"numpy.interp(fp=list[Union[float, int]], x=numpy.ma.core.MaskedArray, xp=list[float])",1
numpy.isfinite(numpy.int16),1
numpy.int16 <= numpy.int16,1
"numpy.array(list[list[numpy.int16]], copy=builtins.bool, subok=builtins.bool)",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=list[Union[float, int]])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=list[int])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.float64, y=list[int])",1
"numpy.isnan(list[Union[float, int]])",2
"numpy.array(list[Union[float, int]], copy=builtins.bool)",1
"numpy.ndarray[int] = tuple[numpy.float64, numpy.float64, numpy.float64, int]",3
"numpy.ma.core.is_masked(x=list[Union[float, int]])",1
"numpy.array(list[Union[float, int]], dtype=str)",1
numpy.ndarray.byteswap(numpy.ma.core.MaskedArray),1
numpy.ndarray.newbyteorder(numpy.ndarray),1
numpy.ndarray.newbyteorder(numpy.ma.core.MaskedArray),1
numpy.ndarray.byteswap(numpy.ndarray),1
numpy.isnan(float),3
numpy.isnan(int),1
"numpy.testing._private.utils.assert_array_equal(x=tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64], y=tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64])",3
"numpy.array(float, copy=builtins.bool)",1
"numpy.testing._private.utils.assert_array_equal(x=tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64], y=numpy.ndarray)",1
numpy.ma.core.is_masked(x=float),1
"numpy.min_scalar_type(list[Union[float, int]])",1
"numpy.ma.core.getmask(a=list[Union[float, int]])",1
numpy.min_scalar_type(list[int]),1
numpy.ma.core.getmask(a=list[int]),1
