function,count
"numpy.asarray(a=xarray.core.indexing.MemoryCachedArray, dtype=NoneType)",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[int, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[NoneType, NoneType, int], builtins.ellipsis]]",1
numpy.asarray(a=pandas._libs.tslibs.timedeltas.Timedelta),1
"numpy.allclose(a=numpy.ndarray, b=numpy.ndarray)",1
numpy.array(pandas.core.indexes.multi.MultiIndex),1
numpy.asarray(a=list[numpy.ndarray]),1
"numpy.asarray(a=float, dtype=numpy.dtype)",1
numpy.ravel(a=pandas.core.indexes.datetimes.DatetimeIndex),1
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, int, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], builtins.ellipsis]] = numpy.ndarray",1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], builtins.ellipsis]] = numpy.ndarray",1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, NoneType, NoneType], builtins.ellipsis]] = numpy.ndarray",1
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, int, NoneType], builtins.ellipsis]] = numpy.ndarray",1
numpy.isnan,7
numpy.isnan(xarray.core.dataarray.DataArray),5
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis]]",1
numpy.asarray(a=pandas.core.indexes.base.Index),1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.dataarray.DataArray, y=list[int])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], int, builtins.ellipsis]]",1
numpy.int,2
numpy.str_ != str,1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], builtins.ellipsis]]",1
"numpy.lislice[NoneType, int, NoneType].index_tricks.RClass[slice[NoneType, int, NoneType]]",2
numpy.isscalar(element=float),1
numpy.str_ in xarray.core.utils.Frozen,2
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=pandas.core.indexes.numeric.Int64Index)",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=str)",1
numpy.str_ in xarray.core.utils.SortedKeysDict,1
"builtins.str.split(maxsplit=int, self=numpy.str_, sep=str)",1
"numpy.allclose(a=xarray.core.dataarray.DataArray, b=list[int])",1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], int, builtins.ellipsis]]",1
numpy.str_ == str,1
numpy.dtype == Type[numpy.bool_],1
"numpy.sum(a=numpy.ndarray, axis=tuple)",1
numpy.prod(a=list),1
"numpy.random.mtrand.RandomState.randn(numpy.random.mtrand.RandomState, int, int, int)",12
"numpy.meshgrid(xi=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.arange(int, dtype=Type[builtins.int])",1
"numpy.arange(float, float, dtype=str)",1
numpy.ndarray[int] = float,3
"numpy.asarray(a=list[Union[NoneType, datetime.datetime]])",1
"numpy.ndarray[tuple[slice[int, NoneType, int], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
~numpy.bool_,1
"numpy.where(builtins.bool, numpy.ndarray, numpy.ndarray)",1
"numpy.any(a=numpy.ndarray, axis=int)",1
numpy.e,1
"numpy.zeros(tuple[int], dtype=str)",1
"numpy.nanmax(a=numpy.ndarray, axis=NoneType)",2
"numpy.nanmin(a=numpy.ndarray, axis=int)",2
"numpy.nanmin(a=numpy.ndarray, axis=tuple)",1
"numpy.nanmean(a=numpy.ndarray, axis=NoneType, dtype=tuple)",1
"numpy.nancumsum(a=numpy.ndarray, axis=int, dtype=NoneType)",1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, size=tuple[int, int])",2
"numpy.ndarray.astype(numpy.ndarray, Type[builtins.object])",3
numpy.ndarray[tuple] = str,1
numpy.generic.any(numpy.bool_),2
"numpy.array(list[str], str)",1
numpy.asarray(a=xarray.core.dtypes.AlwaysGreaterThan),1
"numpy.amin(a=numpy.ndarray, axis=int)",2
numpy.asarray(a=numpy.uint64),1
"numpy.asarray(a=list[Union[builtins.complex, int]])",1
numpy.asarray(a=numpy.complex128),1
"numpy.argmin(a=numpy.ndarray, axis=int)",1
"numpy.var(a=numpy.ndarray, axis=int)",1
"numpy.var(a=numpy.ndarray, axis=NoneType)",1
"numpy.var(a=numpy.ndarray, axis=tuple)",1
numpy.ndarray.flatten(numpy.ndarray),3
numpy.mean,9
"numpy.mean(a=numpy.ndarray, axis=NoneType, dtype=NoneType)",1
"numpy.float64[tuple[NoneType, NoneType]]",1
"numpy.mean(a=xarray.core.dataarray.DataArray, axis=builtins.bool, keepdims=int)",1
"numpy.sum(a=numpy.bool_, axis=NoneType)",1
numpy.ndarray + xarray.core.dataset.Dataset,2
numpy.ndarray.round(numpy.ndarray),1
"numpy.ones(shape=tuple[int, int, int, int])",1
numpy.diff,3
"numpy.diff(a=numpy.ndarray, axis=int, n=int)",1
numpy.ndarray.real,1
numpy.dtype == Type[builtins.int],1
"numpy.full_like(a=xarray.core.dataarray.DataArray, dtype=Type[builtins.bool], fill_value=builtins.bool)",1
"numpy.lexsort(tuple[xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray])",1
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=int)",1
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=float)",2
"numpy.isin(element=numpy.ndarray, test_elements=list[int])",1
"numpy.isin(element=numpy.ndarray, test_elements=numpy.ndarray)",1
"numpy.isin(element=dask.array.core.Array, test_elements=list[int])",1
"numpy.isin(element=dask.array.core.Array, test_elements=numpy.ndarray)",1
numpy.random.uniform,1
"numpy.ndarray.reshape(numpy.ndarray, list[int])",2
"numpy.nanmean(a=numpy.ndarray, axis=NoneType, dtype=tuple[int])",1
"numpy.nanmax(a=numpy.ndarray, axis=tuple[int])",1
"numpy.array(tuple[int, int])",1
"numpy.array_equal(a1=numpy.ndarray, a2=tuple[int, int])",1
numpy.linspace,2
"numpy.nanmin(a=numpy.ndarray, axis=NoneType)",2
numpy.array(numpy.float64),2
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.nansum(a=numpy.ndarray, axis=int)",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.nanstd(a=numpy.ndarray, axis=int)",1
"numpy.nanvar(a=numpy.ndarray, axis=int)",2
"numpy.nanvar(a=numpy.ndarray, axis=int, ddof=int, dtype=NoneType)",1
"numpy.nanmedian(a=numpy.ndarray, axis=int)",2
"numpy.gradient(f=xarray.core.dataarray.DataArray, kwargs=dict, varargs=tuple[xarray.core.dataarray.DataArray])",2
numpy.gradient,3
"numpy.gradient(f=numpy.ndarray, kwargs=dict, varargs=tuple[xarray.core.variable.IndexVariable])",1
"numpy.allclose(a=xarray.core.dataarray.DataArray, b=xarray.core.dataarray.DataArray)",1
"numpy.allclose(a=xarray.core.dataarray.DataArray, b=float)",1
numpy.datetime_data(numpy.dtype),1
"numpy.gradient(f=xarray.core.dataarray.DataArray, kwargs=dict, varargs=tuple[xarray.core.variable.IndexVariable])",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType]]",1
numpy.ndarray * dask.array.core.Array,1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType]]]",4
numpy.trapz,2
"numpy.trapz(axis=int, x=xarray.core.dataarray.DataArray, y=xarray.core.dataarray.DataArray)",2
"numpy.trapz(axis=int, x=numpy.ndarray, y=dask.array.core.Array)",1
"numpy.array(list[str], dtype=str)",8
numpy.result_type(Type[builtins.bool]),1
numpy.dtype == Type[numpy.object_],1
"numpy.result_type(Type[numpy.float32], Type[numpy.float64])",1
numpy.result_type(Type[numpy.float32]),1
numpy.result_type(Type[numpy.bytes_]),1
numpy.result_type(Type[numpy.str_]),1
numpy.result_type(Type[numpy.int64]),1
numpy.dtype == Type[numpy.str_],1
"numpy.result_type(numpy.ndarray, float)",1
numpy.dtype == Type[numpy.complex64],1
numpy.timedelta64(str),1
numpy.dtype == Type[numpy.timedelta64],1
numpy.dtype == Type[numpy.datetime64],1
"numpy.array(list[list[Union[float, int]]])",5
"numpy.take(a=numpy.ndarray, axis=int, indices=int)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int]]]",1
"numpy.ix_(args=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int]]]",1
int == numpy.int64,2
"numpy.array(list[int], Type[numpy.float32])",1
"numpy.array(list[Union[int, str]], dtype=Type[builtins.object])",2
numpy.isnan(numpy.float64),1
"numpy.cumprod(a=numpy.ndarray, axis=int)",1
"numpy.array(list[numpy.datetime64], dtype=NoneType)",2
"numpy.array(list[float], dtype=NoneType)",2
"numpy.array(list[Union[NoneType, str]], dtype=Type[builtins.object])",2
"numpy.array(str, dtype=str)",2
"numpy.generic.astype(numpy.float64, str)",1
numpy.timedelta64 + numpy.ndarray,1
"numpy.generic.astype(numpy.timedelta64, Type[builtins.float])",1
numpy.random.mtrand.RandomState.randn,1
"numpy.sum(a=numpy.ndarray, axis=NoneType, dtype=Type[builtins.float])",1
"numpy.issubdtype(arg1=Type[builtins.float], arg2=Type[numpy.floating])",1
numpy.nansum(a=numpy.ndarray),1
numpy.dtype == Type[builtins.object],2
"numpy.allclose(a=numpy.ndarray, b=numpy.ndarray, rtol=float)",1
Type[Type[numpy.bool_]uiltins.float] == Type[numpy.bool_],1
Type[Type[numpy.float32]uiltins.float] == Type[numpy.float32],1
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, builtins.range, int)",1
numpy.flatiter[numpy.ndarray] = float,1
numpy.random.mtrand.RandomState.randint,2
"numpy.issubdtype(arg1=Type[builtins.int], arg2=Type[numpy.floating])",1
"numpy.issubdtype(arg1=Type[builtins.int], arg2=Type[numpy.integer])",1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, size=list[int])",2
Type[Type[numpy.bool_]uiltins.int] == Type[numpy.bool_],1
Type[Type[numpy.float32]uiltins.int] == Type[numpy.float32],1
"numpy.issubdtype(arg1=Type[numpy.float32], arg2=Type[numpy.floating])",1
Type[numpy.float32] == Type[numpy.bool_],1
Type[numpy.float32] == Type[numpy.float32],1
numpy.array(numpy.float32),1
"numpy.ndarray.astype(numpy.ndarray, Type[numpy.bool_])",1
"numpy.issubdtype(arg1=Type[numpy.bool_], arg2=Type[numpy.floating])",1
"numpy.issubdtype(arg1=Type[numpy.bool_], arg2=Type[numpy.integer])",1
"numpy.issubdtype(arg1=Type[numpy.bool_], arg2=Type[numpy.bool_])",1
Type[numpy.Type[numpy.bool_]ool_] == Type[numpy.bool_],1
Type[numpy.Type[numpy.float32]ool_] == Type[numpy.float32],1
Type[numpy.float32] in tuple[Type[numpy.bool_]],1
Type[numpy.tuple[Type[numpy.bool_]]ool_] in tuple[Type[numpy.bool_]],1
"numpy.amin(a=numpy.ndarray, axis=NoneType)",2
numpy.nanmin(a=numpy.ndarray),1
"numpy.amax(a=numpy.ndarray, axis=NoneType)",2
numpy.array(numpy.bool_),1
numpy.nanmax(a=numpy.ndarray),1
"numpy.mean(a=numpy.ndarray, axis=NoneType, dtype=Type[builtins.float])",1
numpy.nanmean(a=numpy.ndarray),1
"numpy.var(a=numpy.ndarray, axis=NoneType, ddof=int)",1
"numpy.var(a=numpy.ndarray, axis=NoneType, dtype=Type[builtins.float])",1
numpy.nanvar(a=numpy.ndarray),1
"numpy.allclose(a=numpy.ndarray, b=numpy.ndarray, equal_nan=float, rtol=builtins.bool)",1
"numpy.nansum(a=numpy.ndarray, axis=NoneType)",1
numpy.ndarray[tuple] = builtins.bool,1
"numpy.amin(a=dask.array.core.Array, axis=NoneType)",1
numpy.array(builtins.bool),1
"numpy.sum(a=dask.array.core.Array, axis=NoneType)",1
"numpy.amax(a=dask.array.core.Array, axis=NoneType)",1
"numpy.nanmean(a=numpy.ndarray, axis=Type[builtins.float], dtype=NoneType)",1
"numpy.nanvar(a=numpy.ndarray, axis=NoneType, ddof=int, dtype=NoneType)",1
"numpy.nanvar(a=numpy.ndarray, axis=NoneType, ddof=int, dtype=Type[builtins.float])",1
"numpy.nanvar(a=numpy.ndarray, axis=NoneType)",1
numpy.int64 - int,2
"numpy.sum(a=numpy.ndarray, axis=NoneType, dtype=NoneType, keepdims=builtins.bool)",1
numpy.float64 / numpy.int64,1
"numpy.sum(a=numpy.ndarray, axis=NoneType, dtype=Type[builtins.float], keepdims=builtins.bool)",1
numpy.ndarray / numpy.int64,1
numpy.ndarray ** int,7
"numpy.sum(a=numpy.ndarray, axis=int, dtype=Type[builtins.float])",1
"numpy.var(a=numpy.ndarray, axis=int, ddof=int)",1
"numpy.var(a=numpy.ndarray, axis=int, dtype=Type[builtins.float])",1
numpy.ndarray != int,3
"numpy.sum(a=dask.array.core.Array, axis=int)",1
"numpy.amin(a=dask.array.core.Array, axis=int)",1
"numpy.amax(a=dask.array.core.Array, axis=int)",1
"numpy.sum(a=numpy.ndarray, axis=int, dtype=Type[builtins.float], keepdims=builtins.bool)",1
numpy.ndarray / numpy.ndarray,1
"numpy.sum(a=numpy.ndarray, axis=int, dtype=NoneType, keepdims=builtins.bool)",1
"numpy.issubdtype(arg1=Type[builtins.str], arg2=Type[numpy.floating])",1
"numpy.issubdtype(arg1=Type[builtins.str], arg2=Type[numpy.integer])",1
"numpy.issubdtype(arg1=Type[builtins.str], arg2=Type[numpy.bool_])",1
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, list[str], size=list[int])",1
numpy.random.mtrand.RandomState.choice,1
numpy.dtype(Type[builtins.str]),1
"numpy.nanargmin(a=numpy.ndarray, axis=int)",1
numpy.dtype(Type[builtins.int]),1
numpy.dtype(Type[numpy.bool_]),1
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=numpy.ndarray)",1
numpy.array(list[builtins.bool]),3
"numpy.array(numpy.ndarray, dtype=Type[builtins.float])",2
"numpy.testing._private.utils.assert_array_equal(x=dask.array.core.Array, y=numpy.ndarray)",4
numpy.exp(numpy.ndarray),1
"numpy.gradient(f=numpy.ndarray, kwargs=dict, varargs=tuple[numpy.ndarray])",1
"numpy.dtype in tuple[numpy.datetime64, numpy.timedelta64]",1
"numpy.nanprod(a=numpy.ndarray, axis=NoneType, dtype=NoneType, out=NoneType)",1
int - numpy.ndarray,1
"numpy.nanprod(a=numpy.ndarray, axis=int, dtype=NoneType, out=NoneType)",1
numpy.ndarray - numpy.datetime64,1
numpy.asarray(a=datetime.timedelta),1
"numpy.reshape(a=list[float], newshape=tuple)",1
numpy.float64 * numpy.float64,2
numpy.atleast_1d(arys=tuple[numpy.timedelta64]),1
"numpy.generic.astype(numpy.timedelta64, Type[numpy.float64])",2
"numpy.testing._private.utils.assert_allclose(actual=numpy.float64, desired=float)",3
numpy.float64 * numpy.ndarray,1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=float)",1
"numpy.generic.astype(numpy.float64, Type[builtins.float])",1
numpy.ndarray * numpy.timedelta64,3
"numpy.array(list[list[int]], dtype=str)",3
numpy.get_printoptions,1
"numpy.isscalar(element=tuple[str, numpy.int64])",1
"numpy.ndarray[tuple] = tuple[str, numpy.int64]",1
numpy.str_ in list[str],1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
"numpy.asarray(a=list[int], dtype=Type[numpy.float64])",1
"numpy.asarray(a=int, dtype=Type[numpy.float64])",1
numpy.unique(ar=xarray.core.dataarray.DataArray),2
numpy.asarray(a=list[numpy.datetime64]),1
"numpy.full(fill_value=int, shape=tuple[int])",1
"numpy.nanmean(a=numpy.ndarray, axis=NoneType, dtype=tuple[int, int])",1
"numpy.mean(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
"numpy.ndarray[sliinte[NoneType, NoneType, NoneType]] = int",1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[int, sliinte[NoneType, NoneType, NoneType], int]] = int",1
"numpy.ndarray[tuple[int, sliinte[NoneType, NoneType, NoneType], int, sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[sliinte[NoneType, int, NoneType], builtins.ellipsis, int]] = int",1
"numpy.ndarray[tuple[sliinte[NoneType, int, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], int]] = int",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], int, slice[NoneType, NoneType, NoneType]]]",1
numpy.ndarray[numpy.ndarray] = int,1
"numpy.ndarray[tuple[numpy.ndarray, sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, numpy.ndarray, numpy.ndarray]]",1
"numpy.ndarray[tuple[builtins.ellipsis, numpy.ndarray, numpy.ndarray]] = int",1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], numpy.ndarray, numpy.ndarray]] = int",1
"numpy.ndarray[tuple[int, int, int, int, int]]",1
numpy.ndarray.item,1
numpy.asarray(a=list[tuple[int]]),1
"numpy.ndarray[slilist[tuple[int]]e[NoneType, NoneType, NoneType]] = list[tuple[int]]",1
"numpy.isscalar(element=tuple[numpy.int64, numpy.int64])",1
"numpy.ndarray[tuple] = tuple[numpy.int64, numpy.int64]",1
"numpy.testing._private.utils.assert_array_equal(x=int, y=int)",1
numpy.int32(int),1
numpy.asarray(a=numpy.int32),1
"numpy.testing._private.utils.assert_array_equal(x=NoneType, y=NoneType)",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[builtins.bool])",1
"numpy.testing._private.utils.assert_array_equal(x=pandas.core.indexes.multi.MultiIndex, y=pandas.core.indexes.multi.MultiIndex)",2
"numpy.empty(int, dtype=Type[builtins.object])",1
"numpy.testing._private.utils.assert_array_equal(x=slice[numpy.int64, numpy.int64, NoneType], y=slice[int, int, NoneType])",1
"numpy.ndarray[tuple[int, int, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, int, builtins.ellipsis]] = numpy.ndarray",1
numpy.flagsobj.owndata,1
"numpy.ndarray[slice[numpy.int64, numpy.int64, int]]",1
"numpy.ndarray[slice[int, NoneType, int]]",2
"numpy.ndarray[slice[NoneType, int, int]]",4
"numpy.ndarray[slice[numpy.int64, NoneType, int]]",1
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int, int, int)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[int, int, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, slice[int, int, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, int], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, int], slice[int, int, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, int], numpy.ndarray]]",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], numpy.ndarray, slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], numpy.ndarray, slice[int, int, int]]]",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], numpy.ndarray, slice[NoneType, int, NoneType]]]",2
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], slice[int, int, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, int, int], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, int, int], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, int, int], slice[int, int, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, slice[int, int, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[NoneType, NoneType, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], numpy.ndarray]]",3
"numpy.ndarray[tuple[slice[int, int, int], slice[NoneType, NoneType, NoneType], numpy.ndarray]]",2
"numpy.ndarray[tuple[slice[int, int, int], int, slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, int], int, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, int], int, slice[int, int, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[int, int, int], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[int, int, int], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], numpy.ndarray]]",2
"numpy.ndarray[tuple[slice[int, int, int], slice[int, int, int], numpy.ndarray]]",2
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], numpy.ndarray, slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[slice[int, int, int], numpy.ndarray, slice[NoneType, NoneType, NoneType]]]",2
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], numpy.ndarray, slice[NoneType, int, NoneType]]]",2
"numpy.ndarray[tuple[slice[int, int, int], numpy.ndarray, slice[int, int, int]]]",2
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType], slice[int, int, int]]]",2
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[numpy.ndarray, slice[int, int, int], slice[NoneType, NoneType, NoneType]]]",2
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",3
"numpy.ndarray[tuple[numpy.ndarray, slice[int, int, int], slice[int, int, int]]]",2
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.variable.Variable, y=xarray.core.variable.Variable)",7
"numpy.array(tuple[str, str])",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.array(tuple[str, str, str])",1
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, int, int)",1
"numpy.broadcast(numpy.ndarray, numpy.ndarray, numpy.ndarray)",3
"numpy.reshape(a=numpy.ndarray, newshape=tuple[int, int])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], int, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.broadcast_arrays(args=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray])",1
numpy.array(xarray.core.indexing.NumpyIndexingAdapter),1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], builtins.ellipsis]] = int",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.indexing.CopyOnWriteArray, y=numpy.ndarray)",2
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.indexing.MemoryCachedArray, y=numpy.ndarray)",1
numpy.array(xarray.core.indexing.MemoryCachedArray),1
"numpy.array(list[list[int]], dtype=Type[numpy.int64])",1
numpy.dtype == Type[numpy.int64],3
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[int])",2
"numpy.arange(int, dtype=Type[numpy.int32])",1
"numpy.array(int, dtype=Type[numpy.int64])",1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, slice[int, int, int]]]",1
"numpy.moveaxis(a=numpy.ndarray, destination=tuple, source=tuple)",2
"numpy.ndarray[tuple[numpy.ndarray, slice[int, int, int], numpy.ndarray]]",1
"numpy.reshape(a=numpy.ndarray, newshape=tuple[int, int, int, int])",2
